id,gh_post_gps,area_id
1070,BS-3036-6969,17
1071,BS-0847-6702,15
1072,BS-1596-8723,37
1073,BS-6311-3748,34
1074,BS-2786-2217,14
1075,BS-2656-7082,22
1076,BS-8687-3947,38
1077,BS-4220-0245,7
1078,BS-7044-4887,7
1079,BS-4574-5025,9
1080,BS-7103-6143,25
1081,BS-0176-7577,23
1082,BS-6635-2139,25
1083,BS-3637-5686,17
1084,BS-4483-7373,17
1085,BS-1324-4877,33
1086,BS-7748-7237,16
1087,BS-7884-9889,8
1088,BS-5368-5953,7
1089,BS-5516-5681,9
1090,BS-0373-1256,18
1091,BS-3586-5937,23
1092,BS-3625-1313,12
1093,BS-1968-5241,9
1094,BS-2377-6226,1
1095,BS-2416-7607,20
1096,BS-3817-1251,13
1097,BS-8561-1672,29
1098,BS-6393-1825,2
1099,BS-9126-5828,28
1100,BS-7188-6104,37
1101,BS-7011-4457,18
1102,BS-2836-7151,29
1103,BS-2016-4921,2
1104,BS-3372-6815,26
1105,BS-6913-3077,31
1106,BS-3992-6101,28
1107,BS-9109-8308,33
1108,BS-2751-0152,18
1109,BS-7538-9295,23
1110,BS-9435-0346,29
1111,BS-2579-8107,19
1112,BS-3640-0851,25
1113,BS-4231-0895,34
1114,BS-3755-8737,12
1115,BS-1544-7286,23
1116,BS-1960-7787,18
1117,BS-0650-9033,24
1118,BS-4267-3084,11
1119,BS-5737-4417,8
1120,BS-7494-5568,32
1121,BS-8160-5188,5
1122,BS-9496-1300,8
1123,BS-6181-1211,30
1124,BS-6217-1365,33
1125,BS-1305-4150,31
1126,BS-4436-0919,3
1127,BS-6910-2235,4
1128,BS-8879-1235,5
1129,BS-0487-3726,19
1130,BS-2161-1904,17
1131,BS-0736-9590,5
1132,BS-9077-5966,34
1133,BS-6861-5961,13
1134,BS-1893-3835,15
1135,BS-1782-7709,6
1136,BS-9376-9333,6
1137,BS-9166-7753,5
1138,BS-4351-0284,6
1139,BS-8371-4759,5
1140,BS-6952-0136,12
1141,BS-2160-9967,30
1142,BS-2912-7125,32
1143,BS-2932-1278,30
1144,BS-7332-4400,10
1145,BS-3038-6541,31
1146,BS-9900-3362,12
1147,BS-3134-7444,19
1148,BS-5595-6771,11
1149,BS-3020-4733,2
1150,BS-1221-2878,23
1151,BS-0488-6802,10
1152,BS-1929-1359,27
1153,BS-9841-7830,30
1154,BS-2979-4727,32
1155,BS-0895-0830,19
1156,BS-1472-6362,15
1157,BS-8867-6686,29
1158,BS-2771-7096,13
1159,BS-9220-4827,14
1160,BS-9843-1013,1
1161,BS-7718-6667,36
1162,BS-8068-9775,37
1163,BS-0728-7377,9
1164,BS-4794-8793,16
1165,BS-6159-8121,14
1166,BS-5907-4049,22
1167,BS-6055-4106,28
1168,BS-9596-9922,31
1169,BS-2992-2428,22
1170,BS-8183-2883,28
1171,BS-2791-9242,10
1172,BS-1611-5387,34
1173,BS-4459-8224,17
1174,BS-7935-0494,16
1175,BS-0773-5620,7
1176,BS-1716-4483,24
1177,BS-0881-3886,30
1178,BS-0150-5648,7
1179,BS-4717-9975,20
1180,BS-4166-8915,11
1181,BS-0173-8437,7
1182,BS-3685-0563,3
1183,BS-7929-9319,30
1184,BS-4965-5784,25
1185,BS-4071-7350,17
1186,BS-2017-0796,37
1187,BS-9849-7625,2
1188,BS-6101-0376,4
1189,BS-0048-8648,19
1190,BS-5033-5991,12
1191,BS-2097-0600,5
1192,BS-4875-9493,36
1193,BS-8413-2443,18
1194,BS-0964-7200,36
1195,BS-1429-5642,31
1196,BS-2491-5544,19
1197,BS-1626-8661,3
1198,BS-8415-0224,36
1199,BS-9730-6002,12
1200,BS-8859-2992,20
1201,BS-1133-2519,37
1202,BS-7326-2162,8
1203,BS-7222-3214,14
1204,BS-7341-7342,34
1205,BS-6604-9249,37
1206,BS-4522-9335,10
1207,BS-1498-2193,3
1208,BS-4146-8311,1
1209,BS-2497-4369,13
1210,BS-6955-6756,3
1211,BS-4213-4330,17
1212,BS-8001-2190,22
1213,BS-3898-4955,4
1214,BS-7085-2405,22
1215,BS-4359-9199,27
1216,BS-9007-2577,21
1217,BS-7476-0431,10
1218,BS-6723-2309,20
1219,BS-3036-8750,6
1220,BS-4302-1601,31
1221,BS-4926-3952,38
1222,BS-0578-9880,24
1223,BS-6632-1691,13
1224,BS-1959-2651,27
1225,BS-9993-9110,25
1226,BS-4887-4561,20
1227,BS-2194-3923,19
1228,BS-9697-1768,11
1229,BS-5838-5962,4
1230,BS-4039-7079,27
1231,BS-4232-9312,17
1232,BS-0596-7647,21
1233,BS-5379-6298,7
1234,BS-6783-8822,30
1235,BS-7177-4951,16
1236,BS-0756-5566,32
1237,BS-7736-5262,22
1238,BS-1076-9991,8
1239,BS-7112-5697,21
1240,BS-8022-1006,17
1241,BS-7082-4692,31
1242,BS-9298-4472,7
1243,BS-6740-9201,12
1244,BS-8054-0914,22
1245,BS-3966-2958,2
1246,BS-1947-1273,36
1247,BS-5216-4079,37
1248,BS-9056-2762,17
1249,BS-5272-6747,8
1250,BS-8954-5563,24
1251,BS-4595-8183,18
1252,BS-4189-2042,38
1253,BS-5874-5374,9
1254,BS-1697-9517,18
1255,BS-2753-4377,34
1256,BS-1522-2494,9
1257,BS-3716-9707,31
1258,BS-3455-4189,2
1259,BS-6201-4974,16
1260,BS-6639-1529,33
1261,BS-1915-8888,34
1262,BS-5838-9089,35
1263,BS-0943-4049,26
1264,BS-5246-0037,19
1265,BS-0075-1476,22
1266,BS-9426-8577,20
1267,BS-6823-3062,2
1268,BS-4340-6084,19
1269,BS-2279-2171,35
1270,BS-2194-9828,10
1271,BS-7328-0187,25
1272,BS-4610-6331,29
1273,BS-4172-2653,21
1274,BS-7526-9307,14
1275,BS-4931-8166,10
1276,BS-8213-9859,29
1277,BS-0823-4614,29
1278,BS-3086-9414,24
1279,BS-6207-4665,30
1280,BS-3359-2711,9
1281,BS-6286-2589,22
1282,BS-8440-5478,14
1283,BS-7286-4272,5
1284,BS-8698-5490,19
1285,BS-3795-2855,3
1286,BS-8829-1011,10
1287,BS-5911-7186,14
1288,BS-4223-7359,16
1289,BS-7766-9774,22
1290,BS-9949-8757,15
1291,BS-0795-4680,24
1292,BS-3289-9751,19
1293,BS-7035-0670,25
1294,BS-5070-4969,1
1295,BS-9354-3479,20
1296,BS-3885-8918,21
1297,BS-4929-2584,20
1298,BS-4042-0847,6
1299,BS-6530-5166,6
1300,BS-7600-4598,33
1301,BS-4341-8645,17
1302,BS-6684-5109,7
1303,BS-4754-6360,26
1304,BS-6199-3243,6
1305,BS-5986-9262,5
1306,BS-2361-0543,7
1307,BS-1171-7504,26
1308,BS-1382-8042,37
1309,BS-6196-8766,11
1310,BS-9370-3492,22
1311,BS-6430-4285,5
1312,BS-9832-0255,3
1313,BS-6342-1792,4
1314,BS-3922-8063,15
1315,BS-8068-1187,12
1316,BS-6663-8243,14
1317,BS-8992-1602,20
1318,BS-0543-1118,24
1319,BS-3210-3320,24
1320,BS-3275-9270,33
1321,BS-0595-3847,2
1322,BS-2623-7306,3
1323,BS-6420-0393,11
1324,BS-6898-6462,5
1325,BS-8713-6646,28
1326,BS-6593-9921,33
1327,BS-9357-7972,6
1328,BS-7866-8520,29
1329,BS-6129-5173,38
1330,BS-5032-8305,23
1331,BS-0649-3178,12
1332,BS-4610-5227,28
1333,BS-4538-1955,12
1334,BS-2784-6025,28
1335,BS-3543-5514,30
1336,BS-0132-1384,27
1337,BS-1233-0931,17
1338,BS-3986-5199,11
1339,BS-4340-5520,12
1340,BS-8171-0547,2
1341,BS-0479-8794,1
1342,BS-8746-9170,25
1343,BS-3499-4504,7
1344,BS-2732-1559,12
1345,BS-8070-0226,32
1346,BS-5026-0452,36
1347,BS-8544-9974,17
1348,BS-3711-1776,27
1349,BS-0102-6729,34
1350,BS-9233-9529,1
1351,BS-2833-9700,32
1352,BS-7465-3742,38
1353,BS-6249-0289,18
1354,BS-9686-5246,10
1355,BS-6069-1886,38
1356,BS-9441-7775,17
1357,BS-5287-7462,27
1358,BS-7568-6674,20
1359,BS-4937-6728,21
1360,BS-3259-5331,35
1361,BS-7271-2650,1
1362,BS-6043-7900,21
1363,BS-1562-2841,7
1364,BS-0977-2027,5
1365,BS-3348-4349,30
1366,BS-7629-0337,24
1367,BS-3488-4295,17
1368,BS-1218-9706,20
1369,BS-9673-8601,36
1370,BS-9678-5090,38
1371,BS-1099-1921,32
1372,BS-7909-7490,20
1373,BS-9793-4492,31
1374,BS-7832-1661,1
1375,BS-7219-6837,32
1376,BS-3900-6772,24
1377,BS-2697-9060,5
1378,BS-3142-4200,25
1379,BS-5737-2159,33
1380,BS-1263-5645,19
1381,BS-8046-6619,14
1382,BS-2265-6830,2
1383,BS-6723-0855,16
1384,BS-1047-6101,25
1385,BS-4057-7035,12
1386,BS-2869-6019,3
1387,BS-6873-9946,12
1388,BS-3923-7502,38
1389,BS-6186-1549,33
1390,BS-6322-1142,6
1391,BS-5640-3395,27
1392,BS-6385-3886,16
1393,BS-8627-8490,7
1394,BS-4094-8860,19
1395,BS-3642-0229,28
1396,BS-6679-1046,18
1397,BS-7077-0943,1
1398,BS-2449-3082,34
1399,BS-7065-4588,26
1400,BS-4314-9466,18
1401,BS-9056-3752,1
1402,BS-9627-7787,36
1403,BS-7747-4109,33
1404,BS-5311-5655,24
1405,BS-5357-1554,27
1406,BS-8370-4493,1
1407,BS-5613-8421,33
1408,BS-4078-3054,19
1409,BS-8507-1365,31
1410,BS-8812-1737,14
1411,BS-2552-1550,28
1412,BS-6748-9940,7
1413,BS-0182-4444,10
1414,BS-2275-0911,10
1415,BS-2828-4097,17
1416,BS-2598-3726,27
1417,BS-6905-6403,36
1418,BS-4407-2820,26
1419,BS-0171-4421,2
1420,BS-6371-1014,8
1421,BS-0603-1746,25
1422,BS-6021-9057,14
1423,BS-1287-1351,17
1424,BS-0090-9883,21
1425,BS-9750-9350,31
1426,BS-9495-6610,1
1427,BS-3898-4087,1
1428,BS-5758-7673,37
1429,BS-2484-9355,8
1430,BS-0062-7334,16
1431,BS-9642-1592,23
1432,BS-8629-7117,14
1433,BS-8751-8788,20
1434,BS-4595-6980,29
1435,BS-6018-0789,22
1436,BS-7862-8635,26
1437,BS-1369-0453,27
1438,BS-1734-3380,14
1439,BS-2793-2216,37
1440,BS-9018-3978,1
1441,BS-2887-2927,30
1442,BS-2866-4143,17
1443,BS-9373-3662,35
1444,BS-9726-4335,21
1445,BS-2585-9139,3
1446,BS-7670-4608,8
1447,BS-2697-2201,32
1448,BS-6056-1216,21
1449,BS-8331-4874,25
1450,BS-0183-9684,38
1451,BS-0101-5358,5
1452,BS-3374-9421,20
1453,BS-8053-4935,17
1454,BS-5349-5029,1
1455,BS-5219-1140,3
1456,BS-0512-6705,34
1457,BS-4375-6791,5
1458,BS-0038-9937,26
1459,BS-8224-5347,26
1460,BS-2742-8796,13
1461,BS-3559-3760,2
1462,BS-9312-5512,16
1463,BS-0144-2656,24
1464,BS-5498-3511,13
1465,BS-9699-6482,9
1466,BS-5173-3918,6
1467,BS-3161-3819,29
1468,BS-4392-4108,34
1469,BS-1345-3764,6
1470,BS-2024-0482,26
1471,BS-0170-3572,27
1472,BS-6462-6385,35
1473,BS-0004-5537,8
1474,BS-7060-0073,29
1475,BS-2812-2537,28
1476,BS-5802-7746,34
1477,BS-5842-1978,35
1478,BS-1446-1292,20
1479,BS-1995-7869,27
1480,BS-7757-0070,17
1481,BS-8890-8221,3
1482,BS-1176-5731,11
1483,BS-7001-1316,20
1484,BS-3689-3044,4
1485,BS-3266-2041,30
1486,BS-7799-4270,17
1487,BS-1468-7680,25
1488,BS-1537-3095,11
1489,BS-2890-9747,7
1490,BS-8398-0679,2
1491,BS-1665-8449,16
1492,BS-8309-0699,9
1493,BS-8717-6673,5
1494,BS-6336-2734,34
1495,BS-0058-8194,2
1496,BS-6894-1345,22
1497,BS-5900-8291,21
1498,BS-8313-1970,36
1499,BS-8802-5721,33
1500,BS-8708-0391,5
1501,BS-5844-3373,11
1502,BS-6647-5836,19
1503,BS-7911-8738,4
1504,BS-2358-5230,28
1505,BS-2329-4732,34
1506,BS-6143-9500,30
1507,BS-1405-4021,9
1508,BS-2419-5586,20
1509,BS-1571-8111,35
1510,BS-3941-8293,26
1511,BS-8946-0244,16
1512,BS-5664-3972,23
1513,BS-1877-8745,3
1514,BS-8025-7144,24
1515,BS-5787-7951,29
1516,BS-1534-9262,38
1517,BS-1399-7667,34
1518,BS-0727-8512,22
1519,BS-4702-6327,12
1520,BS-4685-9771,37
1521,BS-4649-5015,15
1522,BS-0712-6127,27
1523,BS-9971-2262,30
1524,BS-8668-2903,22
1525,BS-0274-6546,33
1526,BS-4113-0708,17
1527,BS-1313-0433,2
1528,BS-1515-9395,36
1529,BS-0755-6596,2
1530,BS-2490-8928,4
1531,BS-5953-6630,36
1532,BS-6518-0619,20
1533,BS-6379-4449,5
1534,BS-1311-3264,28
1535,BS-5355-1819,35
1536,BS-0704-4096,33
1537,BS-7727-8576,27
1538,BS-9650-1240,16
1539,BS-6778-9417,34
1540,BS-3328-8713,14
1541,BS-6759-9695,10
1542,BS-0280-6791,29
1543,BS-9779-7321,3
1544,BS-6288-3306,24
1545,BS-4807-3725,4
1546,BS-1290-2273,25
1547,BS-7941-7920,35
1548,BS-2715-3811,31
1549,BS-5291-9314,7
1550,BS-8263-5802,31
1551,BS-1581-1373,18
1552,BS-7195-4887,11
1553,BS-0985-0063,9
1554,BS-4263-1124,38
1555,BS-5579-8828,29
1556,BS-7813-1367,32
1557,BS-1005-6383,13
1558,BS-7757-8382,21
1559,BS-2461-2768,34
1560,BS-9100-0902,12
1561,BS-6074-8927,29
1562,BS-7342-7429,28
1563,BS-2759-2999,26
1564,BS-7309-6496,3
1565,BS-2676-3276,10
1566,BS-4211-5553,26
1567,BS-1975-1330,10
1568,BS-6940-2383,11
1569,BS-7199-3038,36
1570,BS-9568-1719,22
1571,BS-8801-8758,20
1572,BS-3767-2791,13
1573,BS-5486-5401,33
1574,BS-9063-9483,5
1575,BS-7448-5905,2
1576,BS-0552-0597,26
1577,BS-4610-4848,35
1578,BS-9828-5113,22
1579,BS-0333-5413,19
1580,BS-5472-6578,33
1581,BS-6913-2641,9
1582,BS-1798-0530,27
1583,BS-0123-4181,7
1584,BS-9231-8742,4
1585,BS-3809-9381,1
1586,BS-0715-4388,7
1587,BS-4599-4542,33
1588,BS-1987-0336,11
1589,BS-4405-3136,8
1590,BS-1104-9445,19
1591,BS-9388-0214,8
1592,BS-7756-9159,24
1593,BS-7558-0020,1
1594,BS-0947-4449,11
1595,BS-7950-3176,12
1596,BS-3359-7497,22
1597,BS-2138-1809,13
1598,BS-5013-2585,3
1599,BS-0568-7233,5
1600,BS-9952-6053,2
1601,BS-9851-4337,24
1602,BS-1680-2071,21
1603,BS-6782-9598,9
1604,BS-0334-3749,18
1605,BS-8342-3821,34
1606,BS-4402-3897,24
1607,BS-8269-8083,26
1608,BS-0950-0030,9
1609,BS-7730-3590,9
1610,BS-4399-3997,6
1611,BS-1304-8751,30
1612,BS-8312-9383,23
1613,BS-5549-9615,16
1614,BS-5968-1338,6
1615,BS-9244-4862,30
1616,BS-2318-2468,27
1617,BS-1489-4064,4
1618,BS-9991-8475,15
1619,BS-8402-7879,25
1620,BS-7222-1376,2
1621,BS-7918-7615,32
1622,BS-3342-8894,37
1623,BS-7380-7748,1
1624,BS-8103-0430,17
1625,BS-6754-3406,10
1626,BS-5902-0345,21
1627,BS-9727-9849,30
1628,BS-3819-7485,32
1629,BS-8150-3991,33
1630,BS-5081-3707,18
1631,BS-6182-5109,9
1632,BS-6198-8366,2
1633,BS-6587-2375,32
1634,BS-2034-2973,8
1635,BS-1696-0994,25
1636,BS-2271-9201,12
1637,BS-0993-0472,32
1638,BS-6016-6861,35
1639,BS-5023-7538,24
1640,BS-7003-9080,27
1641,BS-0396-6647,5
1642,BS-8138-8023,35
1643,BS-4938-4538,9
1644,BS-6813-5500,17
1645,BS-1654-8443,27
1646,BS-8754-5000,16
1647,BS-0750-9654,5
1648,BS-0786-6301,32
1649,BS-3179-1824,5
1650,BS-6695-7765,29
1651,BS-8676-6958,25
1652,BS-2495-7026,23
1653,BS-8992-5970,32
1654,BS-9689-9636,38
1655,BS-0228-5958,8
1656,BS-2997-3625,29
1657,BS-6616-0264,30
1658,BS-9686-2103,30
1659,BS-5954-1600,2
1660,BS-1641-8494,29
1661,BS-9050-9535,33
1662,BS-0783-5938,24
1663,BS-7186-9361,36
1664,BS-9930-8312,37
1665,BS-1686-6610,13
1666,BS-1596-4963,10
1667,BS-5455-6735,29
1668,BS-8598-7506,20
1669,BS-1157-0182,16
1670,BS-3597-7572,19
1671,BS-5961-5281,30
1672,BS-6210-0706,29
1673,BS-7907-8982,19
1674,BS-9194-2366,16
1675,BS-8477-7595,24
1676,BS-5988-1443,32
1677,BS-4592-8695,25
1678,BS-3221-0181,27
1679,BS-1316-9033,35
1680,BS-8897-7615,18
1681,BS-2706-5077,20
1682,BS-5725-5426,24
1683,BS-3841-2230,5
1684,BS-6579-3272,8
1685,BS-6229-9578,21
1686,BS-1015-6920,38
1687,BS-6213-0531,29
1688,BS-9234-7862,21
1689,BS-5951-1309,18
1690,BS-8719-0840,12
1691,BS-9289-4299,4
1692,BS-9697-3803,11
1693,BS-8304-6041,11
1694,BS-2706-3958,22
1695,BS-1005-3738,32
1696,BS-8572-7063,28
1697,BS-3455-8017,1
1698,BS-2678-1344,35
1699,BS-9610-0990,2
1700,BS-5566-1521,21
1701,BS-0114-0953,32
1702,BS-6823-2617,37
1703,BS-4682-1791,31
1704,BS-8596-4863,1
1705,BS-2694-8263,8
1706,BS-5288-6931,13
1707,BS-4416-1294,23
1708,BS-9330-1098,21
1709,BS-9554-7993,10
1710,BS-4068-6251,2
1711,BS-4554-2235,13
1712,BS-7520-0723,5
1713,BS-4342-5029,38
1714,BS-8109-1348,10
1715,BS-1221-0528,5
1716,BS-4037-3795,32
1717,BS-0176-9904,3
1718,BS-6266-6470,31
1719,BS-2988-7685,31
1720,BS-4316-6932,15
1721,BS-4441-3014,30
1722,BS-3004-5392,14
1723,BS-1518-4807,4
1724,BS-1721-2515,20
1725,BS-8265-7520,14
1726,BS-6614-7325,37
1727,BS-7095-8323,8
1728,BS-7179-7603,14
1729,BS-7806-4789,28
1730,BS-7589-6134,12
1731,BS-5933-6063,23
1732,BS-6390-6659,29
1733,BS-4312-5256,32
1734,BS-3147-9420,33
1735,BS-0979-7684,16
1736,BS-9957-2593,14
1737,BS-6664-2138,21
1738,BS-2830-6648,22
1739,BS-0748-9600,34
1740,BS-5215-6302,28
1741,BS-6556-9345,34
1742,BS-6955-8915,11
1743,BS-7261-5769,37
1744,BS-3242-4944,8
1745,BS-1487-4057,29
1746,BS-5141-1987,5
1747,BS-6010-3116,32
1748,BS-8215-1429,22
1749,BS-7544-7602,37
1750,BS-9160-6872,25
1751,BS-4205-0819,36
1752,BS-0791-7308,38
1753,BS-2290-3693,1
1754,BS-2615-8006,23
1755,BS-5803-0214,35
1756,BS-8047-0273,33
1757,BS-8156-8755,20
1758,BS-3311-8288,20
1759,BS-2215-8893,21
1760,BS-4138-1718,13
1761,BS-8270-1792,3
1762,BS-1852-6771,31
1763,BS-7371-2342,31
1764,BS-6944-9226,5
1765,BS-5748-7146,13
1766,BS-5194-7872,13
1767,BS-5960-9921,30
1768,BS-5989-4661,28
1769,BS-2126-6468,29
1770,BS-9733-0690,12
1771,BS-7517-9003,17
1772,BS-7106-9077,37
1773,BS-0203-4973,34
1774,BS-6324-6621,35
1775,BS-0504-1945,23
1776,BS-6945-8826,22
1777,BS-1063-5384,33
1778,BS-4278-5203,35
1779,BS-4628-2232,30
1780,BS-9845-0412,14
1781,BS-1359-7939,26
1782,BS-0134-4421,18
1783,BS-0116-9258,5
1784,BS-9378-3110,6
1785,BS-5212-6323,8
1786,BS-2176-1810,8
1787,BS-6049-2696,38
1788,BS-5942-2481,18
1789,BS-8249-7310,20
1790,BS-1934-0366,16
1791,BS-0868-2519,4
1792,BS-8071-5147,33
1793,BS-2116-1575,28
1794,BS-8395-2880,25
1795,BS-3716-4349,15
1796,BS-5766-4729,8
1797,BS-9017-8704,17
1798,BS-8700-3283,12
1799,BS-5388-5481,31
1800,BS-8465-7650,17
1801,BS-7976-3735,30
1802,BS-3318-7830,19
1803,BS-9964-2540,13
1804,BS-0285-5934,19
1805,BS-8797-5648,2
1806,BS-2716-6436,32
1807,BS-0927-8732,2
1808,BS-8756-4944,8
1809,BS-1948-9937,25
1810,BS-4488-1838,9
1811,BS-8764-5934,4
1812,BS-0206-8497,37
1813,BS-9022-7760,35
1814,BS-0053-3258,34
1815,BS-3423-7531,37
1816,BS-0403-9389,21
1817,BS-7244-6442,27
1818,BS-0237-8828,1
1819,BS-7949-7241,4
1820,BS-8988-8717,15
1821,BS-6188-6558,34
1822,BS-6528-2574,23
1823,BS-9534-7468,34
1824,BS-2841-1620,29
1825,BS-9150-5181,20
1826,BS-5012-9413,26
1827,BS-3445-1222,34
1828,BS-0174-3020,38
1829,BS-1208-5034,27
1830,BS-6041-0329,27
1831,BS-2793-7357,35
1832,BS-7273-6495,18
1833,BS-9608-9634,15
1834,BS-3965-4517,20
1835,BS-7237-9007,18
1836,BS-4781-4748,16
1837,BS-0648-8599,21
1838,BS-7204-2997,36
1839,BS-4552-5947,9
1840,BS-5429-0067,37
1841,BS-1650-9646,8
1842,BS-0256-7297,3
1843,BS-3130-5817,29
1844,BS-9972-7983,19
1845,BS-3972-3149,12
1846,BS-4513-9955,29
1847,BS-8518-9673,20
1848,BS-3402-6477,36
1849,BS-5589-9272,33
1850,BS-8130-3739,10
1851,BS-8413-0079,35
1852,BS-0623-5233,11
1853,BS-5855-1271,9
1854,BS-8085-7118,22
1855,BS-4160-1725,35
1856,BS-3070-3347,28
1857,BS-4840-2069,15
1858,BS-2692-3113,17
1859,BS-5950-0274,4
1860,BS-3304-5361,3
1861,BS-2635-9652,14
1862,BS-0033-3962,32
1863,BS-7312-0869,24
1864,BS-1471-4270,15
1865,BS-3523-3735,28
1866,BS-5624-3499,38
1867,BS-9194-8179,26
1868,BS-8033-0178,4
1869,BS-4818-7981,23
1870,BS-1245-3737,18
1871,BS-6894-6341,16
1872,BS-6087-0193,22
1873,BS-0215-0784,36
1874,BS-3021-2266,34
1875,BS-9046-6400,17
1876,BS-1367-6419,11
1877,BS-1505-9438,13
1878,BS-8997-4402,38
1879,BS-6714-1842,10
1880,BS-3249-9586,34
1881,BS-4216-3824,29
1882,BS-7730-7164,6
1883,BS-4979-6805,6
1884,BS-5609-5043,10
1885,BS-8133-3002,31
1886,BS-1050-8075,10
1887,BS-1429-4548,28
1888,BS-0077-7507,33
1889,BS-6057-6406,19
1890,BS-3386-9020,26
1891,BS-1187-8418,37
1892,BS-6356-6914,19
1893,BS-0984-5728,8
1894,BS-5751-5751,12
1895,BS-6836-0703,14
1896,BS-6446-4947,37
1897,BS-3965-1812,5
1898,BS-8755-5377,33
1899,BS-8359-4934,30
1900,BS-3538-1251,35
1901,BS-7065-9931,18
1902,BS-0942-4185,35
1903,BS-1736-9326,2
1904,BS-4099-0184,34
1905,BS-4311-2522,6
1906,BS-1469-4262,33
1907,BS-4074-6043,19
1908,BS-6001-7140,33
1909,BS-4487-5755,34
1910,BS-5580-7250,22
1911,BS-5028-1070,29
1912,BS-4659-3444,17
1913,BS-0694-4215,24
1914,BS-1975-8391,31
1915,BS-8598-9897,10
1916,BS-3719-7164,11
1917,BS-0592-9260,37
1918,BS-9834-3125,11
1919,BS-4602-2997,6
1920,BS-5007-7378,5
1921,BS-0646-4722,37
1922,BS-6860-2511,32
1923,BS-6564-5248,15
1924,BS-1019-1245,27
1925,BS-7975-3958,12
1926,BS-5965-6298,7
1927,BS-8430-7408,12
1928,BS-5825-1608,24
1929,BS-6108-4931,24
1930,BS-7912-1924,38
1931,BS-7508-5065,26
1932,BS-6591-0477,13
1933,BS-4343-7828,20
1934,BS-5494-9362,15
1935,BS-6108-5527,2
1936,BS-3789-0464,26
1937,BS-6935-4450,34
1938,BS-8584-3053,3
1939,BS-8899-9784,11
1940,BS-9534-7987,34
1941,BS-8400-9012,33
1942,BS-8330-8547,18
1943,BS-1981-8416,37
1944,BS-5119-2351,11
1945,BS-5093-0024,6
1946,BS-6680-6825,28
1947,BS-3598-8718,25
1948,BS-4304-0671,34
1949,BS-5368-6798,28
1950,BS-7910-3472,29
1951,BS-2848-6388,32
1952,BS-4517-4802,20
1953,BS-1337-3480,23
1954,BS-7637-2150,30
1955,BS-7806-3739,10
1956,BS-8790-9471,11
1957,BS-7759-4594,28
1958,BS-0459-1764,20
1959,BS-2408-0271,26
1960,BS-3581-6236,2
1961,BS-5338-2989,7
1962,BS-9879-4662,25
1963,BS-5180-4051,38
1964,BS-2549-0486,30
1965,BS-3584-5694,29
1966,BS-7252-2900,34
1967,BS-7783-1262,16
1968,BS-1424-6559,27
1969,BS-0426-8029,23
1970,BS-4005-0485,33
1971,BS-8776-7349,10
1972,BS-4927-2974,2
1973,BS-6060-9291,10
1974,BS-1674-0203,10
1975,BS-3600-0481,4
1976,BS-2984-1030,4
1977,BS-5599-1998,12
1978,BS-8411-0982,38
1979,BS-2768-6190,5
1980,BS-4160-5956,37
1981,BS-4460-3745,21
1982,BS-3107-4592,16
1983,BS-7339-0373,7
1984,BS-2980-4331,7
1985,BS-2449-8120,32
1986,BS-2738-1923,35
1987,BS-3530-4943,3
1988,BS-1063-5667,37
1989,BS-2751-9717,3
1990,BS-7192-3434,9
1991,BS-0312-3540,21
1992,BS-8034-4234,30
1993,BS-7937-0391,20
1994,BS-7849-8938,36
1995,BS-8802-0922,11
1996,BS-9236-0970,3
1997,BS-5868-9602,26
1998,BS-5400-2787,8
1999,BS-4157-2425,30
2000,BS-3789-2118,14
2001,BS-1698-6548,4
2002,BS-4535-2889,6
2003,BS-3710-0789,20
2004,BS-1390-6499,12
2005,BS-4166-4452,19
2006,BS-2211-9246,18
2007,BS-8915-5355,6
2008,BS-9244-2357,11
2009,BS-0616-5436,1
2010,BS-5288-4178,4
2011,BS-8891-1706,15
2012,BS-3586-8785,29
2013,BS-0323-4523,25
2014,BS-5547-4064,12
2015,BS-9000-7648,30
2016,BS-6351-0399,21
2017,BS-6983-0104,23
2018,BS-9018-4310,19
2019,BS-0909-8228,23
2020,BS-9355-2543,30
2021,BS-8196-2029,27
2022,BS-3060-4106,10
2023,BS-9582-8386,23
2024,BS-0179-5586,38
2025,BS-3567-9241,33
2026,BS-1579-1625,8
2027,BS-1524-3168,29
2028,BS-3799-4697,36
2029,BS-6938-9911,9
2030,BS-6400-6681,30
2031,BS-5563-0478,6
2032,BS-1494-1183,18
2033,BS-4121-6392,35
2034,BS-5891-4586,16
2035,BS-0908-0354,30
2036,BS-9463-6640,33
2037,BS-9990-0812,1
2038,BS-1711-2033,20
2039,BS-0925-7500,28
2040,BS-1275-0869,31
2041,BS-7254-9862,25
2042,BS-3830-4988,38
2043,BS-5488-9904,18
2044,BS-5321-9255,12
2045,BS-1733-5746,28
2046,BS-4380-7373,3
2047,BS-9800-0191,16
2048,BS-6604-3202,7
2049,BS-9576-7167,38
2050,BS-2053-3224,34
2051,BS-4538-2711,19
2052,BS-0866-7653,4
2053,BS-1188-5084,36
2054,BS-4286-7644,10
2055,BS-6116-5537,35
2056,BS-6792-6525,3
2057,BS-2651-3208,9
2058,BS-5925-9502,13
2059,BS-2115-7130,11
2060,BS-1905-9949,33
2061,BS-1029-7305,27
2062,BS-8249-0019,33
2063,BS-6297-4348,6
2064,BS-3383-9293,27
2065,BS-8063-5804,16
2066,BS-5318-7798,18
2067,BS-4659-1103,4
2068,BS-1289-9214,22
